index,genre,budget,gross,runtime,rating,score
4690,Drama,40000000.0,31670620.0,135.0,PG-13,6.9
4691,Animation,75000000.0,262511490.0,91.0,PG,6.3
4692,Action,72000000.0,97076152.0,125.0,R,7.0
4693,Action,50000000.0,46117696.0,110.0,PG-13,5.9
4694,Horror,4000000.0,147748505.0,93.0,R,6.6
4695,Action,,7155807.0,111.0,R,6.4
4696,Drama,55000000.0,223387299.0,98.0,PG-13,6.3
4697,Biography,30000000.0,76669554.0,136.0,PG-13,7.3
4698,Drama,30000000.0,68357079.0,105.0,PG-13,5.6
4699,Action,50000000.0,72617068.0,122.0,R,7.6
4700,Action,65000000.0,65079104.0,101.0,PG,6.2
4701,Crime,900000.0,381420.0,96.0,R,6.2
4702,Horror,19000000.0,107516369.0,90.0,R,6.0
4703,Comedy,53000000.0,95763716.0,118.0,PG-13,5.6
4704,Comedy,,51024243.0,96.0,PG-13,6.2
4705,Comedy,45000000.0,72662923.0,88.0,PG,5.5
4706,Biography,88000000.0,108539911.0,144.0,PG-13,8.0
4707,Comedy,25000000.0,123276807.0,97.0,PG,6.6
4708,Action,88000000.0,105316267.0,118.0,PG-13,5.9
4709,Action,130000000.0,119240351.0,124.0,PG-13,6.0
4710,Animation,40000000.0,118090836.0,77.0,PG,7.3
4711,Action,32000000.0,89083229.0,87.0,R,6.3
4712,Crime,35000000.0,30526509.0,122.0,R,6.3
4713,Biography,30000000.0,49334775.0,135.0,PG-13,6.7
4714,Action,475000.0,3947579.0,110.0,R,7.3
4715,Horror,1000000.0,30894796.0,99.0,R,6.2
4716,Comedy,,3942254.0,128.0,R,7.2
4717,Drama,19000000.0,145166804.0,119.0,PG-13,6.7
4718,Action,43000000.0,56995646.0,97.0,PG-13,4.7
4719,Action,60000000.0,58072119.0,105.0,R,5.2
4720,Action,75000000.0,142400065.0,129.0,PG,6.0
4721,Adventure,60000000.0,130154568.0,94.0,PG,5.5
4722,Action,62000000.0,53321673.0,93.0,PG-13,5.5
4723,Comedy,84000000.0,59981548.0,94.0,PG,2.2
4724,Comedy,70000000.0,88933562.0,97.0,PG-13,5.5
4725,Comedy,45000000.0,38075318.0,134.0,PG-13,6.3
4726,Comedy,,40442443.0,94.0,PG-13,5.8
4727,Comedy,45000000.0,56070433.0,95.0,PG,5.6
4728,Action,30000000.0,33296457.0,97.0,PG-13,5.1
4729,Crime,,23834149.0,115.0,R,7.6
4730,Comedy,10000000.0,47329961.0,106.0,R,7.2
4731,Comedy,100000000.0,204681899.0,90.0,PG-13,6.2
4732,Comedy,7900000.0,2635305.0,90.0,R,6.8
4733,Comedy,18000000.0,92884429.0,103.0,PG-13,6.3
4734,Comedy,58000000.0,102854431.0,95.0,PG-13,6.7
4735,Biography,7000000.0,49327405.0,114.0,R,7.3
4736,Drama,43000000.0,93983911.0,104.0,PG-13,6.5
4737,Comedy,1500000.0,11098131.0,81.0,R,7.3
4738,Horror,15000000.0,47074133.0,93.0,R,6.2
4739,Comedy,40000000.0,21577624.0,100.0,PG-13,5.4
4740,Comedy,45000000.0,52164016.0,123.0,PG-13,6.4
4741,Animation,150000000.0,314432837.0,81.0,G,5.7
4742,Comedy,43000000.0,155457327.0,101.0,PG-13,5.6
4743,Action,50000000.0,22984628.0,127.0,R,5.9
4744,Horror,50000000.0,163995949.0,110.0,PG-13,5.4
4745,Drama,,20361.0,92.0,R,6.5
4746,Comedy,22000000.0,45109561.0,83.0,R,4.7
4747,Action,2000000.0,5969708.0,116.0,R,6.9
4748,Comedy,5500000.0,50652203.0,116.0,PG-13,5.8
4749,Adventure,50000000.0,144146816.0,101.0,G,4.8
4750,Animation,30000000.0,194137091.0,85.0,G,7.4
4751,Adventure,,37691644.0,112.0,R,6.5
4752,Drama,29000000.0,21733230.0,103.0,R,7.1
4753,Comedy,15000000.0,47096206.0,90.0,PG-13,6.2
4754,Comedy,6500000.0,39323027.0,92.0,R,7.6
4755,Drama,30000000.0,127369981.0,101.0,R,6.0
4756,Comedy,38000000.0,29621722.0,97.0,PG-13,5.0
4757,Action,45000000.0,101393569.0,115.0,PG-13,5.1
4758,Comedy,35000000.0,34252847.0,113.0,PG-13,5.8
4759,Comedy,30000000.0,50605163.0,104.0,PG-13,6.2
4760,Comedy,,9950133.0,107.0,PG-13,7.1
4761,Action,113000000.0,71022693.0,101.0,PG-13,4.5
4762,Drama,50000000.0,93974620.0,128.0,R,6.9
4763,Drama,35000000.0,25211175.0,126.0,R,7.3
4764,Crime,22000000.0,57479076.0,108.0,R,6.6
4765,Comedy,,2935242.0,105.0,R,6.2
4766,Comedy,10000000.0,19770475.0,100.0,PG,5.5
4767,Action,45000000.0,50871113.0,103.0,R,7.0
4768,Action,52000000.0,77663556.0,113.0,R,6.5
4769,Biography,26000000.0,15431177.0,120.0,PG,7.4
4770,Drama,,16197824.0,117.0,R,7.3
4771,Biography,40000000.0,46563961.0,117.0,R,5.4
4772,Comedy,85000000.0,131426169.0,102.0,PG-13,4.8
4773,Animation,30000000.0,110013167.0,80.0,PG,6.4
4774,Comedy,,2421577.0,94.0,R,7.8
4775,Action,25000000.0,3650275.0,95.0,R,2.9
4776,Adventure,15000000.0,12045362.0,121.0,R,7.4
4777,Action,3200000.0,719135.0,95.0,R,6.3
4778,Adventure,10000000.0,27610873.0,118.0,PG,6.7
4779,Biography,,1778006.0,91.0,R,6.5
4780,Action,30000000.0,1123136.0,97.0,R,4.0
4781,Biography,7000000.0,54641191.0,93.0,PG,7.4
4782,Comedy,,27645491.0,98.0,G,6.0
4783,Comedy,30000000.0,42886719.0,107.0,PG-13,6.6
4784,Drama,1000000.0,32586408.0,90.0,PG-13,5.8
4785,Crime,20000000.0,5048693.0,104.0,R,7.3
4786,Biography,25000000.0,18299138.0,127.0,PG-13,7.8
4787,Action,135000000.0,79268322.0,121.0,PG-13,5.1
4788,Crime,2800000.0,23563727.0,116.0,R,7.3
4789,Comedy,12500000.0,17356268.0,96.0,R,6.7
4790,Comedy,,83697473.0,130.0,PG-13,6.4
4791,Horror,18000000.0,46201432.0,100.0,PG-13,3.7
4792,Comedy,14000000.0,33589427.0,106.0,PG,6.3
4793,Crime,25000000.0,3487678.0,107.0,Unrated,6.5
4794,Comedy,30000000.0,58231520.0,98.0,PG-13,5.9
4795,Comedy,35000000.0,103121466.0,105.0,PG-13,5.9
4796,Drama,1500000.0,916051.0,112.0,R,6.6
4797,Drama,50000000.0,8483797.0,99.0,R,6.8
4798,Action,80000000.0,10777375.0,132.0,R,6.7
4799,Horror,,881779.0,87.0,R,4.6
4800,Drama,19300000.0,566611.0,120.0,R,6.5
4801,Comedy,,17521290.0,112.0,PG-13,6.2
4802,Action,20000000.0,12693645.0,96.0,R,2.4
4803,Drama,14000000.0,29612137.0,83.0,PG-13,5.1
4804,Action,16000000.0,3344431.0,80.0,PG-13,4.3
4805,Crime,60000000.0,42580321.0,130.0,PG-13,6.8
4806,Drama,10000000.0,91196419.0,101.0,PG-13,5.5
4807,Adventure,32000000.0,97918663.0,95.0,PG,4.7
4808,Action,,27165581.0,111.0,R,7.1
4809,Drama,20000000.0,14189860.0,100.0,PG-13,6.7
4810,Drama,,2456454.0,97.0,R,5.8
4811,Adventure,30000000.0,90754475.0,102.0,PG,5.2
4812,Action,80000000.0,11665465.0,110.0,PG-13,4.2
4813,Comedy,22000000.0,19126398.0,102.0,R,6.5
4814,Comedy,169000.0,18586834.0,99.0,R,6.8
4815,Comedy,,9995168.0,91.0,R,7.1
4816,Drama,30000000.0,18618284.0,108.0,PG-13,7.0
4817,Drama,20000000.0,67192859.0,89.0,PG-13,4.2
4818,Drama,,269755.0,107.0,R,6.5
4819,Drama,,2788033.0,99.0,R,6.1
4820,Comedy,800000.0,8012838.0,91.0,R,7.3
4821,Adventure,1000000.0,15151744.0,103.0,R,7.4
4822,Drama,9600000.0,4408011.0,144.0,R,6.6
4823,Comedy,,37245453.0,105.0,PG-13,5.6
4824,Comedy,12000000.0,28237488.0,118.0,R,6.8
4825,Comedy,6800000.0,351401.0,108.0,R,6.9
4826,Action,33000000.0,13485145.0,83.0,PG-13,5.6
4827,Animation,35000000.0,61746888.0,76.0,G,5.5
4828,Comedy,22000000.0,67937494.0,105.0,PG-13,6.2
4829,Drama,14200000.0,674918.0,139.0,Not Rated,7.3
4830,Comedy,1000000.0,3399228.0,106.0,R,6.9
4831,Drama,30000000.0,251495.0,117.0,R,5.2
4832,Crime,,258227.0,98.0,Unrated,5.6
4833,Comedy,,1254005.0,90.0,PG,7.5
4834,Drama,32000000.0,38741732.0,106.0,PG,6.8
4835,Drama,,1266341.0,122.0,Not Rated,8.2
4836,Comedy,1000000.0,2708087.0,94.0,R,6.6
4837,Action,,92076.0,103.0,R,5.8
4838,Drama,,17709155.0,116.0,PG-13,7.7
4839,Comedy,,36099.0,91.0,R,3.6
4840,Comedy,7000000.0,3601974.0,106.0,PG-13,7.4
4841,Comedy,4000000.0,2138742.0,96.0,R,6.6
4842,Comedy,33100000.0,17492014.0,86.0,PG,5.2
4843,Crime,90000000.0,291465373.0,151.0,R,8.5
4844,Action,85000000.0,158964610.0,104.0,PG-13,6.0
4845,Comedy,72500000.0,163362095.0,108.0,PG-13,6.6
4846,Drama,40000000.0,109676311.0,130.0,PG-13,8.5
4847,Animation,120000000.0,461991867.0,117.0,G,7.1
4848,Action,65000000.0,456068181.0,117.0,R,7.6
4849,Comedy,35000000.0,326706115.0,109.0,PG-13,6.9
4850,Action,150000000.0,616502912.0,144.0,PG-13,8.0
4851,Drama,19000000.0,83850267.0,118.0,R,8.2
4852,Action,225000000.0,1066179747.0,151.0,PG-13,7.3
4853,Adventure,,495303.0,84.0,R,6.6
4854,Action,40000000.0,120673227.0,139.0,R,7.8
4855,Comedy,20000000.0,57194667.0,105.0,PG-13,6.3
4856,Drama,26000000.0,14821658.0,137.0,R,7.5
4857,Adventure,76000000.0,70595464.0,109.0,R,7.9
4858,Mystery,125000000.0,760006945.0,149.0,PG-13,6.6
4859,Biography,55000000.0,307127625.0,117.0,PG-13,8.0
4860,Comedy,8000000.0,101058954.0,101.0,R,7.8
4861,Biography,6000000.0,48618191.0,123.0,R,7.7
4862,Adventure,100000000.0,171720398.0,143.0,R,8.0
4863,Drama,2000000.0,77356942.0,137.0,R,8.4
4864,Adventure,110000000.0,574481229.0,108.0,PG,6.4
4865,Action,150000000.0,398479497.0,126.0,PG-13,6.9
4866,Biography,40000000.0,60917189.0,123.0,PG-13,6.5
4867,Crime,45000000.0,186003591.0,129.0,R,7.6
4868,Action,15000000.0,9380029.0,122.0,R,7.3
4869,Comedy,23000000.0,38623262.0,93.0,PG-13,6.4
4870,Action,270000000.0,391081192.0,154.0,PG-13,6.0
4871,Comedy,15000000.0,12834936.0,95.0,R,6.5
4872,Comedy,35000000.0,99255460.0,92.0,PG,5.8
4873,Action,20000000.0,37598767.0,97.0,PG-13,5.3
4874,Horror,15000000.0,70009308.0,107.0,R,6.4
4875,Drama,35000000.0,16468343.0,97.0,PG-13,7.2
4876,Action,210000000.0,460435291.0,104.0,PG-13,6.7
4877,Action,50000000.0,111476513.0,106.0,R,6.7
4878,Comedy,82500000.0,240685326.0,107.0,PG-13,6.4
4879,Comedy,85000000.0,205850134.0,136.0,PG-13,6.9
4880,Horror,50000000.0,100605135.0,125.0,R,6.5
4881,Drama,70000000.0,38629478.0,114.0,R,4.3
4882,Crime,50000000.0,49332692.0,121.0,R,5.6
4883,Crime,60000000.0,135039924.0,147.0,R,7.5
4884,Crime,27000000.0,56308881.0,110.0,R,7.7
4885,Action,17000000.0,57232879.0,108.0,R,6.7
4886,Crime,,8481254.0,101.0,Not Rated,7.7
4887,Comedy,,2294291.0,102.0,R,7.1
4888,Action,75000000.0,180557550.0,126.0,PG-13,7.0
4889,Comedy,,6566277.0,94.0,R,7.0
4890,Adventure,50000000.0,87528173.0,99.0,PG,5.5
4891,Adventure,20000000.0,13939963.0,93.0,R,6.8
4892,Drama,21000000.0,26768563.0,145.0,R,7.7
4893,Comedy,,31976848.0,103.0,PG-13,6.4
4894,Crime,12000000.0,114197742.0,104.0,PG-13,6.5
4895,Action,,89433436.0,120.0,R,7.1
4896,Comedy,18000000.0,262552893.0,84.0,R,7.3
4897,Action,33000000.0,62022014.0,105.0,R,5.4
4898,Drama,70000000.0,72785169.0,110.0,PG-13,5.5
4899,Action,12000000.0,42931041.0,88.0,R,6.9
4900,Drama,16500000.0,87892388.0,110.0,PG-13,7.6
4901,Animation,80000000.0,339795890.0,83.0,PG,6.7
4902,Horror,25000000.0,118890272.0,93.0,R,5.8
4903,Comedy,30000000.0,53653224.0,113.0,PG-13,7.5
4904,Biography,,32351125.0,122.0,R,6.9
4905,Comedy,12000000.0,22989957.0,110.0,PG,5.4
4906,Comedy,45000000.0,178262620.0,83.0,PG-13,5.1
4907,Adventure,30000000.0,3669465.0,117.0,R,7.9
4908,Comedy,18000000.0,68844775.0,89.0,PG-13,5.8
4909,Drama,110000000.0,100266865.0,167.0,R,6.7
4910,Action,24000000.0,155929020.0,102.0,PG,7.1
4911,Action,100000000.0,250425512.0,104.0,PG,5.1
4912,Drama,70000000.0,155430335.0,130.0,PG-13,6.5
4913,Biography,,123384128.0,103.0,PG-13,7.3
4914,Drama,25000000.0,135330182.0,143.0,R,7.4
4915,Comedy,35000000.0,42269923.0,117.0,PG-13,7.0
4916,Action,135000000.0,163794509.0,132.0,R,6.0
4917,Crime,10000000.0,164874275.0,108.0,R,6.2
4918,Animation,100000000.0,384336108.0,108.0,PG,6.4
4919,Horror,16000000.0,51764406.0,91.0,R,5.8
4920,Drama,15000000.0,10907485.0,116.0,R,6.9
4921,Animation,,946590.0,90.0,R,7.7
4922,Animation,75000000.0,141861243.0,91.0,PG,6.6
4923,Comedy,17300000.0,39220946.0,96.0,PG-13,6.6
4924,Drama,65000000.0,163247198.0,129.0,PG-13,5.9
4925,Comedy,12000000.0,38395414.0,103.0,PG-13,5.5
4926,Comedy,64000000.0,104003322.0,98.0,PG-13,4.5
4927,Comedy,33000000.0,64962629.0,85.0,PG-13,5.5
4928,Action,160000000.0,181674817.0,98.0,PG-13,5.7
4929,Animation,149000000.0,178281554.0,85.0,PG,6.6
4930,Action,70000000.0,94973540.0,139.0,PG-13,6.9
4931,Action,10000000.0,7177143.0,120.0,PG-13,7.3
4932,Horror,15000000.0,67062123.0,87.0,PG-13,5.1
4933,Animation,8700000.0,7659918.0,100.0,R,7.1
4934,Action,21000000.0,7563172.0,87.0,PG-13,4.8
4935,Comedy,2000000.0,5526675.0,101.0,Not Rated,6.4
4936,Comedy,25000000.0,16162580.0,124.0,PG-13,6.0
4937,Comedy,52000000.0,205668210.0,106.0,PG-13,5.8
4938,Crime,,33428799.0,131.0,Not Rated,7.5
4939,Action,15000000.0,76700659.0,111.0,R,7.6
4940,Adventure,80000000.0,164115897.0,93.0,PG,5.7
4941,Action,19000000.0,68673228.0,141.0,R,7.9
4942,Comedy,17000000.0,374743.0,145.0,R,5.4
4943,Drama,,4046144.0,180.0,R,6.9
4944,Action,90000000.0,65900249.0,135.0,R,7.1
4945,Comedy,50000000.0,130224158.0,97.0,PG-13,5.6
4946,Comedy,5000000.0,26986174.0,97.0,R,7.3
4947,Action,52000000.0,65664721.0,102.0,PG-13,6.6
4948,Comedy,30000000.0,61108981.0,96.0,PG-13,5.1
4949,Action,,28047963.0,125.0,PG-13,6.8
4950,Drama,40000000.0,114830111.0,99.0,PG,6.8
4951,Horror,40000000.0,38805380.0,102.0,PG-13,3.7
4952,Animation,85000000.0,200811689.0,86.0,PG,6.1
4953,Adventure,85000000.0,148963822.0,97.0,G,6.3
4954,Drama,,2105096.0,108.0,R,7.2
4955,Action,25000000.0,119974972.0,110.0,R,5.5
4956,Drama,,22903165.0,127.0,Not Rated,7.5
4957,Comedy,15000000.0,21156270.0,104.0,PG,6.7
4958,Animation,80000000.0,667094506.0,91.0,PG,6.8
4959,Comedy,17500000.0,20387597.0,110.0,R,6.3
4960,Fantasy,7000000.0,27298695.0,85.0,PG-13,5.1
4961,Drama,4000000.0,8095658.0,102.0,R,6.1
4962,Horror,10000000.0,14756513.0,93.0,R,5.4
4963,Crime,15000000.0,49814392.0,92.0,R,7.4
4964,Comedy,13000000.0,17471727.0,120.0,R,7.2
4965,Comedy,,85585177.0,121.0,R,7.6
4966,Action,18000000.0,1220058.0,115.0,R,6.7
4967,Biography,40000000.0,58480828.0,105.0,PG,7.1
4968,Action,50000000.0,82751189.0,105.0,PG-13,5.8
4969,Drama,,154210.0,100.0,Not Rated,5.4
4970,Comedy,1500000.0,208550.0,93.0,R,5.7
4971,Drama,65000000.0,43545364.0,131.0,PG,7.1
4972,Comedy,28000000.0,38159905.0,103.0,PG-13,5.4
4973,Comedy,6000000.0,63368939.0,107.0,PG-13,5.3
4974,Action,20000000.0,22165608.0,92.0,PG-13,4.7
4975,Drama,19400000.0,26910847.0,125.0,PG-13,7.5
4976,Comedy,,4630045.0,84.0,R,6.0
4977,Action,30000000.0,31070211.0,88.0,PG-13,4.4
4978,Biography,7000000.0,3572632.0,90.0,R,6.4
4979,Drama,8000000.0,18948425.0,112.0,PG,7.4
4980,Biography,,1930133.0,93.0,PG-13,6.7
4981,Drama,,3438735.0,114.0,PG,7.3
4982,Animation,51000000.0,116755080.0,90.0,PG,5.6
4983,Animation,86000000.0,108605609.0,94.0,PG,6.0
4984,Action,35000000.0,12506362.0,83.0,PG,4.4
4985,Adventure,40000000.0,120455994.0,120.0,PG,7.3
4986,Action,45000000.0,78568977.0,114.0,R,7.0
4987,Drama,,1297260.0,105.0,R,7.3
4988,Comedy,20000000.0,85749034.0,83.0,PG-13,2.8
4989,Action,60000000.0,17858059.0,140.0,PG-13,6.5
4990,Biography,13000000.0,2636637.0,125.0,R,7.0
4991,Comedy,54000000.0,130628903.0,110.0,PG-13,5.6
4992,Animation,50000000.0,69865924.0,87.0,G,6.5
4993,Animation,,68673762.0,115.0,PG-13,6.4
4994,Adventure,15000000.0,21893591.0,95.0,PG,6.1
4995,Drama,,11632723.0,120.0,R,7.7
4996,Biography,,42938449.0,118.0,PG,7.2
4997,Horror,9000000.0,21510851.0,95.0,R,4.6
4998,Comedy,1000000.0,454026.0,88.0,R,7.3
4999,Action,8000000.0,18707966.0,84.0,R,5.1
5000,Comedy,45000000.0,43451846.0,112.0,PG-13,6.5
5001,Comedy,6500000.0,18245244.0,88.0,R,5.8
5002,Drama,55000000.0,9451623.0,128.0,PG-13,6.2
5003,Biography,28000000.0,16800438.0,126.0,R,6.5
5004,Action,,23055884.0,99.0,Not Rated,7.1
5005,Comedy,20000000.0,21170563.0,105.0,PG-13,6.2
5006,Action,,23937870.0,93.0,PG,5.1
5007,Action,,68072848.0,104.0,PG-13,7.6
5008,Comedy,,69136.0,92.0,R,6.7
5009,Biography,14000000.0,20718608.0,117.0,R,7.0
5010,Drama,700000.0,4660481.0,106.0,R,7.2
5011,Animation,80000000.0,102338515.0,82.0,G,5.2
5012,Biography,13000000.0,2689799.0,110.0,R,7.1
5013,Comedy,,4947717.0,87.0,Not Rated,5.8
5014,Drama,30000000.0,66500090.0,118.0,PG-13,6.6
5015,Biography,30000000.0,41480851.0,125.0,PG-13,6.9
5016,Animation,50000000.0,55181129.0,88.0,PG,5.8
5017,Biography,16800000.0,2312717.0,122.0,R,6.4
5018,Comedy,,10800778.0,167.0,Not Rated,8.1
5019,Drama,10000000.0,4326927.0,120.0,PG-13,7.3
5020,Adventure,12000000.0,110768122.0,92.0,G,4.8
5021,Biography,30000000.0,35078241.0,88.0,PG,7.0
5022,Comedy,40000000.0,141522961.0,99.0,PG-13,4.8
5023,Horror,20500000.0,29907685.0,90.0,PG-13,4.8
5024,Comedy,20000000.0,15852401.0,104.0,R,6.4
5025,Comedy,,245292.0,85.0,R,6.3
5026,Adventure,13000000.0,11130889.0,104.0,PG,6.3
5027,Comedy,,1736394.0,92.0,PG-13,6.7
5028,Comedy,6000000.0,156318.0,91.0,R,5.8
5029,Biography,18000000.0,2520835.0,108.0,R,6.4
5030,Crime,,2035468.0,100.0,R,7.0
5031,Animation,35000000.0,16627188.0,87.0,G,5.7
5032,Comedy,,5515163.0,96.0,R,6.5
5033,Drama,1000000.0,,77.0,Not Rated,6.3
5034,Drama,,25229168.0,193.0,Not Rated,6.1
5035,Drama,300000.0,301047.0,76.0,Unrated,6.8
5036,Horror,20000000.0,70711175.0,102.0,PG-13,5.1
5037,Comedy,12000000.0,5925637.0,86.0,PG-13,6.3
5038,Action,60000000.0,78810595.0,108.0,PG-13,6.1
5039,Action,,1689984.0,91.0,R,5.1
5040,Action,,3269736.0,110.0,R,4.6
5041,Adventure,15000000.0,8224998.0,91.0,PG,5.5
5042,Animation,60000000.0,143325970.0,82.0,PG,5.0
5043,Drama,25000000.0,76182388.0,158.0,R,8.2
5044,Crime,25000000.0,171627166.0,122.0,R,8.1
5045,Adventure,70000000.0,137515140.0,127.0,PG-13,7.6
5046,Crime,19000000.0,34612443.0,114.0,R,7.6
5047,Crime,20000000.0,118114220.0,105.0,PG-13,6.8
5048,Crime,65000000.0,84785914.0,157.0,R,7.7
5049,Comedy,20000000.0,170812526.0,113.0,R,7.6
5050,Action,150000000.0,709709780.0,144.0,PG-13,7.0
5051,Action,150000000.0,942172396.0,138.0,PG-13,7.5
5052,Adventure,15000000.0,56675895.0,148.0,R,8.1
5053,Animation,150000000.0,623726085.0,111.0,G,8.0
5054,Drama,30000000.0,131016624.0,123.0,R,7.8
5055,Action,61000000.0,95696996.0,124.0,R,7.2
5056,Biography,100000000.0,269755430.0,157.0,R,7.8
5057,Action,258000000.0,894983373.0,139.0,PG-13,6.2
5058,Action,110000000.0,388156011.0,128.0,PG-13,7.1
5059,Action,,80743363.0,121.0,R,7.8
5060,Action,300000000.0,960996492.0,169.0,PG-13,7.1
5061,Action,150000000.0,585410052.0,101.0,PG-13,7.2
5062,Sci-Fi,,34806812.0,107.0,R,7.2
5063,Comedy,7500000.0,232372681.0,96.0,PG-13,7.4
5064,Horror,15000000.0,65048678.0,100.0,R,7.0
5065,Action,24000000.0,101276318.0,100.0,R,6.3
5066,Comedy,85000000.0,340487836.0,107.0,PG,7.0
5067,Horror,18000000.0,57470220.0,126.0,R,7.1
5068,Comedy,75000000.0,203553311.0,117.0,PG,6.6
5069,Comedy,30000000.0,219922417.0,129.0,R,6.9
5070,Drama,50000000.0,153383627.0,116.0,R,7.3
5071,Action,67000000.0,25422088.0,191.0,R,7.5
5072,Action,110000000.0,228738393.0,110.0,PG-13,5.3
5073,Comedy,,14353654.0,88.0,PG-13,6.7
5074,Adventure,16000000.0,35310019.0,91.0,R,7.2
5075,Drama,17000000.0,137587063.0,96.0,PG,7.1
5076,Comedy,20000000.0,47817020.0,105.0,PG-13,6.2
5077,Crime,15000000.0,7938872.0,111.0,R,6.6
5078,Horror,15000000.0,80460948.0,109.0,R,6.1
5079,Action,,56107312.0,100.0,R,7.6
5080,Action,110000000.0,444100035.0,115.0,PG-13,8.0
5081,Comedy,60000000.0,159814490.0,102.0,PG-13,4.1
5082,Crime,,92011561.0,113.0,R,7.2
5083,Animation,150000000.0,196393745.0,115.0,PG-13,6.2
5084,Action,70000000.0,77621983.0,96.0,PG-13,6.2
5085,Action,55000000.0,70016220.0,122.0,R,7.7
5086,Drama,45000000.0,29625761.0,133.0,PG-13,7.3
5087,Crime,85000000.0,311312624.0,122.0,PG-13,6.9
5088,Comedy,61000000.0,145710347.0,93.0,PG-13,6.3
5089,Animation,100000000.0,152005713.0,85.0,PG,6.7
5090,Action,45000000.0,147717833.0,94.0,R,6.2
5091,Action,30000000.0,75513170.0,113.0,R,6.6
5092,Crime,8600000.0,32730062.0,84.0,R,6.5
5093,Horror,20000000.0,22382047.0,89.0,R,6.2
5094,Animation,150000000.0,293514336.0,91.0,PG,6.1
5095,Comedy,60000000.0,128453183.0,116.0,R,5.8
5096,Action,40000000.0,130290885.0,94.0,R,4.6
5097,Animation,160000000.0,813367380.0,93.0,PG,6.1
5098,Fantasy,25000000.0,132963417.0,104.0,PG-13,6.8
5099,Action,70000000.0,87019158.0,110.0,R,7.0
5100,Biography,30000000.0,15001776.0,160.0,R,7.5
5101,Comedy,25000000.0,59768495.0,96.0,R,5.6
5102,Horror,10200000.0,35728183.0,94.0,R,5.5
5103,Action,130000000.0,301913131.0,92.0,PG,5.6
5104,Adventure,180000000.0,372234864.0,113.0,PG-13,6.1
5105,Action,140000000.0,258097122.0,91.0,PG-13,6.2
5106,Drama,,44852.0,88.0,R,5.6
5107,Horror,2600000.0,553198.0,92.0,R,7.2
5108,Adventure,20000000.0,87238158.0,86.0,PG-13,2.4
5109,Animation,150000000.0,169333034.0,95.0,G,6.8
5110,Crime,25000000.0,92991835.0,119.0,R,7.2
5111,Adventure,45000000.0,175372502.0,97.0,PG-13,7.4
5112,Drama,15000000.0,67091915.0,157.0,NC-17,7.5
5113,Biography,75000000.0,119483446.0,102.0,R,7.0
5114,Horror,15000.0,193355800.0,86.0,R,6.3
5115,Biography,21000000.0,43095175.0,123.0,PG-13,7.6
5116,Crime,18000000.0,25038466.0,117.0,R,7.3
5117,Crime,,29541790.0,121.0,R,7.1
5118,Animation,60000000.0,365352546.0,92.0,PG,5.2
5119,Comedy,30000000.0,156835339.0,126.0,PG-13,7.0
5120,Comedy,35000000.0,20576198.0,96.0,R,6.8
5121,Action,130000000.0,459242249.0,124.0,PG,6.5
5122,Comedy,12000000.0,11293663.0,106.0,PG-13,7.3
5123,Drama,,78638987.0,105.0,R,7.4
5124,Comedy,22000000.0,147880543.0,110.0,PG,6.1
5125,Action,50000000.0,82169884.0,121.0,R,6.2
5126,Crime,10000000.0,139352633.0,93.0,R,5.9
5127,Drama,20000000.0,84297309.0,96.0,PG-13,5.9
5128,Animation,75000000.0,536414293.0,87.0,PG-13,7.3
5129,Action,,2340110.0,94.0,R,5.4
5130,Comedy,9000000.0,46789413.0,90.0,R,7.4
5131,Action,,253625427.0,100.0,PG-13,5.8
5132,Crime,20000000.0,48443734.0,120.0,R,7.3
5133,Horror,19000000.0,35442935.0,85.0,R,6.2
5134,Drama,,21897373.0,165.0,PG,8.4
5135,Comedy,25000000.0,232225908.0,90.0,G,6.4
5136,Crime,60795000.0,73534117.0,109.0,R,5.7
5137,Action,,8642858.0,113.0,R,6.0
5138,Comedy,10000000.0,1035056.0,93.0,R,5.3
5139,Drama,30000000.0,66122026.0,114.0,PG,7.5
5140,Comedy,40000000.0,145896422.0,104.0,PG-13,6.5
5141,Crime,11000000.0,1783226.0,102.0,R,6.7
5142,Biography,20000000.0,11792542.0,135.0,R,6.9
5143,Comedy,10000000.0,22021262.0,84.0,R,5.9
5144,Crime,30000000.0,77677553.0,98.0,R,6.4
5145,Action,39000000.0,27122238.0,86.0,R,6.6
5146,Comedy,175000000.0,174440724.0,96.0,PG,5.4
5147,Comedy,25000000.0,68474305.0,98.0,PG-13,6.7
5148,Biography,,8159508.0,122.0,R,7.7
5149,Crime,16000000.0,5371181.0,99.0,R,7.0
5150,Action,70000000.0,69787394.0,122.0,R,6.7
5151,Comedy,85000000.0,187134117.0,115.0,PG-13,5.9
5152,Action,,4631926.0,99.0,R,6.2
5153,Biography,25000000.0,86274793.0,140.0,PG-13,7.6
5154,Drama,150000.0,20936722.0,86.0,R,7.8
5155,Action,25000000.0,40481352.0,103.0,R,6.2
5156,Drama,4000000.0,18197518.0,104.0,PG-13,7.6
5157,Biography,55000000.0,75782758.0,114.0,PG-13,6.8
5158,Comedy,1500000.0,22240529.0,108.0,PG-13,7.0
5159,Adventure,45000000.0,31852619.0,99.0,PG,4.8
5160,Comedy,28000000.0,92601050.0,104.0,PG,6.3
5161,Animation,34000000.0,95802916.0,103.0,PG,6.2
5162,Horror,15000000.0,37697773.0,89.0,R,5.1
